982	14379829
983	1925372
984	1665836
985	243918
986	2489363
987	2488834
988	2368280
989	2368399
990	13723712
991	13718451
992	4404412
993	29378
994	23100
995	1912272
996	1913035
997	10375506
998	10376523
999	1837744
1000	21766
1001	2466496
1002	1068012
1003	773432
1004	964694
1005	4781755
1006	1460421
1007	3904183
1008	9975425
1009	5638063
1010	1491991
1011	1492212
1012	13887509
1013	1884974
1014	331655
1015	645939
1016	877345
1017	10011785
1018	10009276
1019	11719468
1020	11727976
1021	192836
1022	4631700
1023	7795598
1024	1202728
1025	7570720
1026	2640093
1027	1429349
1028	657728
1029	10140783
1030	5603160
1031	1201089
1032	14796969
1033	14836127
1034	9899782
1035	13370448
1036	32613
1037	8230294
1038	11911591
1039	11973159
1040	3500557
1041	1319562
1042	711550
1043	9615807
1044	9041785
1045	9041199
1046	6295235
1047	3763727
1048	661213
1049	5748786
1050	1516534
1051	1352996
1052	410247
1053	2712243
1054	1719302
1055	6893885
1056	1796346
1057	7520112
1058	13491464
1059	63095
1060	9096190
1061	8537837
1062	7168131
1063	759657
1064	8964099
1065	8964474
1066	2298160
1067	1101103
1068	1101913
1069	1693881
1070	1019524
1071	9102016
1072	9103217
1073	2306159
1074	2307007
1075	10419047
1076	2579447
1077	410406
1078	2927512
1079	119873
1080	5220126
1081	5219923
1082	8439955
1083	12730544
1084	12724942
1085	8747054
1086	8847268
1087	4249415
1088	3249569
1089	2729182
1090	9222051
1091	8851034
1092	6943771
1093	6943558
1094	5011277
1095	5009170
1096	4494204
1097	2984699
1098	12288823
1099	7772788
1100	5524615
1101	5526175
1102	733632
1103	670991
1104	3147509
1105	189062
1106	11856389
1107	13760316
1108	13576355
1109	2653706
1110	2671421
1111	770997
1112	770543
1113	371487
1114	371314
1115	15286249
1116	202934
1117	4642258
1118	5204004
1119	5203649
1120	13377268
1121	6481156
1122	238867
1123	239614
1124	2123903
1125	445467
1126	13491060
1127	1504480
1128	1090335
1129	8221897
1130	7975026
1131	12838027
1132	12857024
1133	819508
1134	10206173
1135	8721559
1136	8691669
1137	8392137
1138	2627686
1139	1437888
1140	3709644
1141	3560161
1142	3265874
1143	7225696
1144	7224151
1145	4949066
1146	2230990
1147	1730799
1148	3024064
1149	919424
1150	3429288
1151	4710390
1152	4710127
1153	13261916
1154	13261779
1155	1113473
1156	1111816
1157	11716422
1158	11714853
1159	2578235
1160	8994540
1161	8665504
1162	4834228
1163	4833687
1164	8705397
1165	2407987
1166	2410855
1167	9440400
1168	9731571
1169	55793
1170	570003
1171	13463490
1172	6876144
1173	1039330
1174	1444520
1175	10680153
1176	604930
1177	9690371
1178	2625648
1179	12681141
1180	101629
1181	10241
1182	12399132
1183	12651821
1184	13926932
1185	13925752
1186	1259691
1187	377169
1188	1078783
1189	1169744
1190	8131530
1191	8396537
1192	9343422
1193	11875100
1194	11878283
1195	4922787
1196	4922338
1197	8017257
1198	6024230
1199	6023969
1200	510364
1201	4682462
1202	870312
1203	380424
1204	3724870
1205	1358328
1206	1389875
1207	1391174
1208	1716732
1209	1717016
1210	13839662
1211	3932203
1212	1656788
1213	10928140
1214	10030277
1215	11251531
1216	10430665
1217	6759974
1218	2642814
1219	7011387
1220	7010821
1221	12566627
1222	15098161
1223	7073447
1224	2527085
1225	691050
1226	12930044
1227	12936999
1228	1181902
1229	12712820
1230	223250
1231	665886
1232	837288
1233	756331
1234	12081488
1235	531490
1236	531201
1237	10568200
1238	475787
1239	15166742
1240	15166462
1241	8732116
1242	8733415
1243	1814091
1244	1507175
1245	2550868
1246	13247554
1247	5854150
1248	12485981
1249	13100677
1250	7404114
1251	7406765
1252	9298698
1253	9296121
1254	13628056
1255	13627516
1256	9738708
1257	275253
1258	13475538
1259	11777080
1260	8890097
1261	9218641
1262	8540903
1263	2636921
1264	7237758
1265	4668139
1266	1476154
1267	848466
1268	751389
1269	339085
1270	3141702
1271	2251743
1272	2199590
1273	10681557
1274	2338975
1275	11498203
1276	2713852
1277	14480420
1278	14479615
1279	482298
1280	566298
1281	950936
1282	978549
1283	8811215
1284	8805801
1285	3100490
1286	3575240
1287	941990
1288	10630188
1289	13467700
1290	209598
1291	10512708
1292	10677271
1293	12689808
1294	4179385
1295	1329239
1296	1629958
1297	1383646
1298	14597758
1299	3443543
1300	12274630
1301	12268246
1302	1229631
1303	10636598
1304	2465145
1305	2478701
1306	11311011
1307	10214637
1308	11774279
1309	11774513
1310	768483
1311	766234
1312	9038597
1313	8557482
1314	1474641
1315	899292
1316	988287
1317	1888295
1318	2076027
1319	14459422
1320	10415230
1321	9052835
1322	9126305
1323	5311054
1324	5340599
1325	8493493
1326	8574314
1327	9700492
1328	9634494
1329	1359432
1330	2861509
1331	7674749
1332	2399331
1333	2391803
1334	8349548
1335	60833
1336	692349
1337	7281219
1338	7037465
1339	1531265
1340	6855207
1341	2280223
1342	2325968
1343	2238085
1344	10162194
1345	14445749
1346	1815185
1347	2547225
1348	4873939
1349	9112282
1350	9264425
1351	5320899
1352	5299178
1353	50693
1354	2625016
1355	1300655
1356	1301051
1357	14549937
1358	1917244
1359	2180797
1360	2461723
1361	6157326
1362	10618685
1363	10740868
1364	13601596
1365	13583724
1366	7186148
1367	793580
1368	12122245
1369	12131550
1370	1377092
1371	1355326
1372	2549847
1373	2549581
1374	9031653
1375	2989893
1376	2996840
1377	2688895
1378	8337324
1379	1569181
1380	1323958
1381	2615494
1382	2615829
1383	7214267
1384	11940349
1385	11940006
1386	8426816
1387	2495922
1388	1195536
1389	143914
1390	142191
1391	14803074
1392	14802450
1393	6172294
1394	6691083
1395	5036394
1396	227165
1397	889490
1398	1385017
1399	1354869
1400	1356086
1401	2654890
1402	2655020
1403	5701363
1404	341285
1405	11894558
1406	13085113
1407	13604275
1408	1002740
1409	6613686
1410	2025550
1411	9908508
1412	590269
1413	9437098
1414	9334396
1415	334935
1416	72808
1417	712389
1418	13962360
1419	2616713
1420	2561995
1421	9767197
1422	15158997
1423	15158816
1424	11331300
1425	10088390
1426	2837416
1427	3516011
1428	5124928
1429	5124057
1430	4434932
1431	13169219
1432	13192025
1433	13030157
1434	11590783
1435	3350011
1436	3431243
1437	10053439
1438	10053004
1439	12606907
1440	12607896
1441	14828683
1442	1233387
1443	334174
1444	331950
1445	944548
1446	7144190
1447	2033137
1448	10614363
1449	1172598
1450	156390
1451	1643657
1452	2207206
1453	2323286
1454	2282506
1455	2377938
1456	2359915
1457	2355227
1458	2644622
1459	231567
1460	10017422
1461	10053808
1462	689950
1463	6207199
1464	2376791
1465	2376542
1466	14656666
1467	14625458
1468	812274
1469	1216004
1470	1829869
1471	1825930
1472	10562283
1473	10276045
1474	151689
1475	351638
1476	2405390
1477	11945228
1478	12169776
1479	12188120
1480	2482425
1481	10338707
1482	6780309
1483	849939
1484	583990
1485	4879092
1486	1273016
1487	1531742
1488	1323599
1489	12578626
1490	12578916
1491	925110
1492	4757522
1493	470966
1494	471277
1495	5395548
1496	5395286
1497	9307300
1498	9385911
1499	9721244
1500	9686536
1501	996448
1502	75515
1503	8639058
1504	8639776
1505	6687178
1506	6686736
1507	100044
1508	99721
1509	1362736
1510	609236
1511	1765392
1512	13971561
1513	8789605
1514	753472
1515	932798
1516	825776
1517	1998599
1518	1998741
1519	5304932
1520	5267548
1521	11860801
1522	11861021
1523	12433178
1524	12432808
1525	6663617
1526	6655388
1527	2048891
1528	13878112
1529	6176322
1530	6174404
1531	14010927
1532	1861403
1533	800421
1534	10084635
1535	2056971
1536	1930482
1537	9880741
1538	10707804
1539	1428155
1540	12006081
1541	12006306
1542	5303402
1543	5225602
1544	2788148
1545	2796623
1546	1881717
1547	6542830
1548	6542047
1549	1914947
1550	7460104
1551	3432129
1552	551065
1553	2417070
1554	2416519
1555	2612393
1556	2616572
1557	6803636
1558	6791372
1559	8780881
1560	8698126
1561	3879854
1562	4074482
1563	14043882
1564	10893606
1565	10450303
1566	4953954
1567	2763283
1568	14422488
1569	4820908
1570	4820258
1571	6787835
1572	6304059
1573	4476116
1574	1454810
1575	7341038
1576	1878063
1577	948071
1578	634586
1579	408852
1580	8375369
1581	9439433
1582	9322454
1583	7027180
1584	1163083
1585	6624161
1586	6764623
1587	286928
1588	14986004
1589	7484265
1590	26192
1591	873469
1592	872886
1593	12734446
1594	12734722
1595	5186306
1596	5187446
1597	2515713
1598	2515214
1599	12846546
1600	13194328
1601	6615927
1602	10485440
1603	2554066
1604	1461328
1605	8957381
1606	7808904
1607	2377480
1608	2374451
1609	5481095
1610	5465868
1611	8858942
1612	6644393
1613	6798750
1614	106272
1615	104539
1616	2464342
1617	10608385
1618	1652850
1619	1653026
1620	6498569
1621	6838652
1622	1043333
1623	8457976
1624	12792041
1625	12796617
1626	7505047
1627	1822936
1628	5999540
1629	5999797
1630	11536778
1631	11538935
1632	4859177
1633	4858785
1634	8853741
1635	8711655
1636	101956
1637	6238
1638	7962991
1639	7961480
1640	8276342
1641	8053576
1642	8210982
1643	2082056
1644	1886756
1645	11127996
1646	10453533
1647	8844557
1648	8842819
1649	2571251
1650	2566528
1651	11780930
1652	11781176
1653	15246853
1654	15122231
1655	1283208
1656	4369025
1657	489730
1658	488225
1659	3929202
1660	3265032
1661	11197099
1662	10423225
1663	2234551
1664	2234087
1665	473322
1666	429060
1667	557686
1668	173338
1669	2230772
1670	9466280
1671	9277686
1672	5418717
1673	5417975
1674	2451951
1675	1613463
1676	1446901
1677	1850315
1678	6845599
1679	3588046
1680	1086081
1681	1089778
1682	72012
1683	13515958
1684	1796582
1685	1743217
1686	962447
1687	9830629
1688	2769748
1689	652622
1690	654625
1691	1536916
1692	1538498
1693	6712325
1694	828374
1695	10493685
1696	4025130
1697	7968702
1698	589769
1699	9892831
1700	5841029
1701	5839024
1702	12787565
1703	11566682
1704	8563180
1705	9201301
1706	10540656
1707	1327028
1708	4475
1709	1017987
1710	2747709
1711	953559
1712	952963
1713	9854510
1714	2746365
1715	1136614
1716	4833276
1717	101609
1718	2630052
1719	2630739
1720	1127215
1721	1476483
1722	11992674
1723	2294761
1724	2310334
1725	5784560
1726	2863464
1727	15067025
1728	14989545
1729	2501275
1730	1862557
1731	1494188
1732	8709038
1733	8753933
1734	12799580
1735	9510305
1736	9507097
1737	7238102
1738	4688246
1739	2513560
1740	1321579
1741	2326198
1742	3461385
1743	14332085
1744	2123424
1745	9952393
1746	10323752
1747	2273545
1748	5570129
1749	5289861
1750	4780958
1751	1628302
1752	2460199
1753	10520804
1754	10515194
1755	1830623
1756	13164763
1757	357332
1758	1448767
1759	1449586
1760	3058949
1761	3058107
1762	10240514
1763	9606527
1764	2386012
1765	10381214
1766	4514738
1767	3167666
1768	1418947
1769	1416585
1770	478830
1771	7334490
1772	9163192
1773	8700255
1774	15291498
1775	15224486
1776	12925394
1777	8616050
1778	1576165
1779	4971928
1780	4959672
1781	382109
1782	374534
1783	7955280
1784	7951464
1785	797299
1786	10037385
1787	1084180
1788	1083645
1789	2773037
1790	4857083
1791	262792
1792	430370
1793	12655062
1794	12654659
1795	2799897
1796	4285146
1797	2359775
1798	2511551
1799	805034
1800	5703956
1801	724492
1802	660571
1803	658052
1804	12391745
1805	12394861
1806	3869222
1807	1080691
1808	3648804
1809	13933841
1810	2027612
1811	12746733
1812	12746884
1813	5047059
1814	5046009
1815	2542280
1816	2542795
1817	3501614
1818	3313873
1819	933420
1820	3790512
1821	3791235
1822	4627936
1823	6951067
1824	6757057
1825	835294
1826	2205896
1827	2206624
1828	2171633
1829	2172387
1830	2049190
1831	58014
1832	56930
1833	954086
1834	1126846
1835	3379828
1836	2898711
1837	415044
1838	10583387
1839	2250464
1840	2251452
1841	438752
1842	12398990
1843	1566645
1844	1056369
1845	1365131
1846	1232387
1847	1727490
1848	7342049
1849	7919310
1850	7881800
1851	1900408
1852	1831531
1853	14031108
1854	12123050
1855	789138
1856	644583
1857	8801678
1858	8807894
1859	4671841
1860	718924
1861	11699071
1862	11835806
1863	11836137
1864	12501745
1865	12526380
1866	384329
1867	6262567
1868	555780
1869	10702167
1870	10575787
1871	2153709
1872	8077292
1873	8189659
1874	1498872
1875	13872421
1876	2714865
1877	2713372
1878	10087736
1879	869931
1880	11566230
1881	1738774
1882	1753788
1883	1246601
1884	2722458
1885	3157987
1886	1625747
1887	1628148
1888	12939479
1889	12939104
1890	32539
1891	6716483
1892	737536
1893	735936
1894	480993
1895	479076
1896	1606574
1897	1494310
1898	12094121
1899	2354536
1900	309582
1901	7390400
1902	6945679
1903	12969927
1904	12969131
1905	11978035
1906	12876032
1907	12879719
1908	2519555
1909	11289709
1910	10842730
1911	9894143
1912	5219724
1913	5513807
1914	9023321
1915	9025728
1916	6875697
1917	6282651
1918	9029457
1919	9030467
1920	2553196
1921	2600953
1922	1817755
1923	5988097
1924	133981
1925	1412346
1926	3888257
1927	1968275
1928	12751043
1929	11567411
1930	1695259
1931	1723678
1932	6892016
1933	1719921
1934	1486312
1935	2975212
1936	2733187
1937	5395690
1938	8544813
1939	8491826
1940	5675130
1941	570590
1942	5675905
1943	5804793
1944	14359174
1945	14299637
1946	13150178
1947	13149296
1948	4315948
1949	4077430
1950	5573895
1951	5574151
1952	1623792
1953	1621555
1954	1835918
1955	1835276
1956	1389507
1957	12599435
1958	12598826
1959	10018021
1960	804802
1961	1845720
1962	9629752
1963	1588134
1964	3327234
1965	836149
1966	1708778
1967	1729431
1968	7048000
1969	957176
1970	10655594
1971	9821831
1972	2717901
1973	3740161
1974	2496036
1975	2936714
1976	2420789
1977	3599628
1978	6686174
1979	891936
1980	722479
1981	523513
1982	7223985
1983	7223170
1984	350878
1985	350380
1986	1048492
1987	907147
1988	12890009
1989	12891093
1990	13617046
1991	13600822
1992	1919711
1993	13757249
1994	4380617
1995	3672352
1996	12329260
1997	128638
1998	125629
1999	2528534
2000	2534352
2001	14334511
2002	14334122
2003	2110552
2004	14526182
2005	5881867
2006	13590327
2007	9068444
2008	9069752
2009	3949442
2010	1163847
2011	5790572
2012	5788149
2013	10779897
2014	10433737
2015	3640660
2016	3899328
2017	10783539
2018	1978744
2019	1978930
2020	13480667
2021	13518963
2022	9213076
2023	9403734
2024	2961505
2025	8952190
2026	13426376
2027	2098325
2028	639356
2029	2395406
2030	58645
2031	10345015
2032	7348399
2033	1990281
2034	6632097
2035	2038357
2036	2503313
2037	13384557
2038	13372961
2039	1322221
2040	15145586
2041	1201271
2042	1201021
2043	13722340
2044	13722060
2045	13721003
2046	13716084
2047	8121117
2048	10091651
2049	2345288
2050	13262663
2051	1857325
2052	1855672
2053	9551356
2054	9505418
2055	7565259
2056	2656763
2057	1134522
2058	9811852
2059	10248198
2060	5946687
2061	415988
2062	2777734
2063	8270662
2064	6095022
2065	13069348
2066	13069535
2067	5423779
2068	1103614
2069	1745722
2070	11743294
2071	13122364
2072	283911
2073	1633343
2074	940842
2075	3351434
2076	3410022
2077	2343595
2078	205891
2079	10211203
2080	8774912
2081	10721470
2082	10577284
2083	1596645
2084	256746
2085	8731606
2086	8956760
2087	8685188
2088	8630039
2089	9946278
2090	2716767
2091	5799581
2092	2532261
2093	5022457
2094	1022064
2095	4539053
2096	620752
2097	2406916
2098	6836822
2099	6828818
2100	10491309
2101	967625
2102	1116380
2103	5695554
2104	23271
2105	2293321
2106	213186
2107	177127
2108	1023820
2109	1772985
2110	1762525
2111	2771320
2112	7996412
2113	1174555
2114	2399424
2115	1563005
2116	9429387
2117	43195
2118	2285629
2119	5293944
2120	5293597
2121	8999154
2122	15027189
2123	14728724
2124	7476623
2125	2462602
2126	12564840
2127	12565912
2128	2373093
2129	9621359
2130	3452449
2131	4329190
2132	212065
2133	2264179
2134	14235200
2135	14234074
2136	13659604
2137	13649268
2138	5756414
2139	6136258
2140	1172275
2141	1165043
2142	1927159
2143	1925695
2144	12166929
2145	12166424
2146	1997119
2147	1997680
2148	12568865
2149	2769460
2150	4336034
2151	609506
2152	606370
2153	6437531
2154	9818343
2155	2133297
2156	6671637
2157	875141
2158	1794668
2159	668099
2160	2899439
2161	3673971
2162	13458571
2163	5511618
2164	5388805
2165	1184625
2166	13366311
2167	1965464
2168	1963942
2169	4097373
2170	2958343
2171	1022178
2172	1928838
2173	8920924
2174	8923884
2175	501534
2176	6084469
2177	1877812
2178	1877134
2179	12639910
2180	12639736
2181	8740875
2182	9722658
2183	8696931
2184	10549925
2185	9998101
2186	9367991
2187	9367203
2188	4729984
2189	4729328
2190	4322026
2191	4359589
2192	8491245
2193	8491027
2194	4051068
2195	2673637
2196	2120997
