359511	_hypernym	358431	0.3936093922645153
2244956	_derivationally_related_form	79398	0.6901541235448033
8860123	_member_of_domain_region	10064046	0.9984827377788185
2497832	_member_meronym	2497983	0.4610059687385526
3005920	_derivationally_related_form	126264	0.8980000807405752
56334	_derivationally_related_form	8101410	0.7241889463942085
12838027	_member_meronym	12839839	0.9680320649531376
5725269	_hypernym	5724694	0.33509608476360964
12972818	_hypernym	11594676	0.8970574315934312
9911570	_hypernym	10630188	0.9206894248484303
10951459	_instance_hypernym	10233445	0.9391584248960647
5216365	_has_part	5396366	0.9226188270045355
6999233	_derivationally_related_form	1668421	0.824560474237046
6536227	_hypernym	6502378	0.4967890524683499
2916684	_hypernym	3196324	0.4273139747320802
1663920	_derivationally_related_form	7886572	0.8662352768106131
1556368	_member_meronym	1556514	0.2946639105147475
2484473	_hypernym	2484322	0.3000294798886507
9839167	_derivationally_related_form	2259829	0.8256330347288059
10734394	_hypernym	10595164	0.4052377338386026
1941093	_synset_domain_topic_of	300441	0.9944860476225953
1420655	_hypernym	8103777	0.9834449615850605
1992516	_member_meronym	1992773	0.5590223461577817
12283981	_member_meronym	12285369	0.9049159564699651
8860123	_member_of_domain_region	8437968	0.9971319756349668
233335	_derivationally_related_form	10525134	0.8518149965639052
15174218	_hypernym	15178694	0.2962684361369372
3084759	_derivationally_related_form	8967329	0.67352989452264
5032193	_hypernym	4847733	0.8156850275151799
1605119	_member_meronym	1608432	0.7952636285870872
11605708	_member_meronym	11607071	0.9589551036834429
1109863	_hypernym	1076615	0.7566014492138889
15170504	_hypernym	15113229	0.9703143320591456
1776468	_derivationally_related_form	7497797	0.908362128652833
566322	_hypernym	126264	0.4290632476627321
1726960	_member_meronym	1733094	0.9679496692629032
14753188	_hypernym	14752057	0.4594264146850662
594621	_derivationally_related_form	5804793	0.6954303281138527
98517	_hypernym	98083	0.2934799866144189
9504135	_hypernym	5941423	0.7562240946486605
2142295	_hypernym	1864707	0.9680275348350759
1963876	_member_meronym	1964271	0.34800671055281496
1461152	_derivationally_related_form	382109	0.8089446998936167
6930633	_hypernym	6929742	0.3681280782062788
2399000	_has_part	2399424	0.8863303315260895
1081001	_derivationally_related_form	7343195	0.910292048182557
10689564	_derivationally_related_form	1666717	0.8256273047019951
2554922	_hypernym	2556126	0.5560078957287418
13512238	_derivationally_related_form	249852	0.8608639607845692
4263614	_hypernym	3315023	0.8958995102236949
1933900	_derivationally_related_form	2947212	0.751468443449818
13716878	_hypernym	13608788	0.6350952565952526
9044862	_member_of_domain_region	13753430	0.9984673965906907
4517823	_hypernym	3528263	0.3347072104636639
1374767	_hypernym	1376245	0.6345543769854807
2207942	_member_meronym	2209508	0.7228995835335452
12422399	_hypernym	11561228	0.8165406312470288
11622988	_member_meronym	11623105	0.38350278198133203
6620063	_derivationally_related_form	973888	0.8526836263523704
7128527	_hypernym	7109847	0.6160537714578613
8748280	_has_part	8749864	0.7097172904558093
87290	_hypernym	78760	0.41607182103656726
1781410	_hypernym	1762525	0.8458936707848146
13903387	_derivationally_related_form	2710673	0.6935978511619618
4898804	_hypernym	4898437	0.4323375194613539
13261916	_hypernym	13261779	0.2942858107151759
5300675	_has_part	5324888	0.29481183750721063
2570267	_derivationally_related_form	1073241	0.7245482656828306
12214789	_hypernym	13112664	0.9385516847525578
1617192	_also_see	1634424	0.3099227964880502
8825477	_instance_hypernym	8552138	0.9683812349264667
9049599	_has_part	9071690	0.7232746194882435
2156532	_derivationally_related_form	1456771	0.7299778753953932
5552607	_has_part	5383467	0.8963674502837067
283568	_derivationally_related_form	1912893	0.9558988811661476
717748	_derivationally_related_form	1374767	0.8863251853715799
6845599	_member_of_domain_usage	14746048	0.9998645517007605
256746	_hypernym	257228	0.3771235353201241
2373843	_member_meronym	2390101	0.47576820238326967
10248198	_synset_domain_topic_of	5946687	0.9685272852757055
13534098	_hypernym	13446390	0.8459022044851857
13486838	_hypernym	13518963	0.6719434584351878
736894	_hypernym	736375	0.4053881636924376
9112282	_has_part	9113022	0.9550499874058838
8688247	_derivationally_related_form	2512150	0.9201171275785277
10410668	_hypernym	10544232	0.29448857134647677
14915622	_hypernym	14915184	0.29608780499054455
1566185	_derivationally_related_form	10544748	0.7876497474902804
2774152	_derivationally_related_form	1485839	0.7933459016996774
6771653	_hypernym	6770275	0.2974283486118341
6605897	_derivationally_related_form	708980	0.7890600210604211
1058880	_derivationally_related_form	6767777	0.7450706782545751
2321342	_member_meronym	2321529	0.5024618357982655
6355307	_derivationally_related_form	994076	0.6992185943120524
11886380	_member_meronym	11886537	0.2962848560996181
13454479	_derivationally_related_form	457998	0.6994485139635055
1744657	_member_meronym	1746063	0.6744042150721381
2125641	_derivationally_related_form	4980008	0.7814772331206205
1635056	_derivationally_related_form	5634219	0.742967978621983
1387786	_derivationally_related_form	1741562	0.7342817286109928
9049599	_has_part	9090825	0.7498682501482378
1237415	_hypernym	378985	0.49520115295325773
8961970	_instance_hypernym	9316454	0.9781161649447252
9170996	_instance_hypernym	8505573	0.995193082108911
10562749	_hypernym	9617867	0.9780571270294176
12922763	_hypernym	13112664	0.9681180173197952
1053404	_hypernym	1051331	0.9547150075279233
10117511	_hypernym	7846	0.9857799768638271
13850674	_has_part	11432887	0.5769721798293537
8085159	_hypernym	8149781	0.3576512137415919
2335629	_derivationally_related_form	3130340	0.7241290215799077
8581503	_hypernym	8497294	0.7274962477884288
11358719	_instance_hypernym	10467395	0.9947595530145822
959376	_derivationally_related_form	1123765	0.9079773290651857
3579355	_hypernym	3169390	0.9387065905680356
5799581	_derivationally_related_form	2532261	0.7861968038194395
13218900	_member_meronym	13219067	0.3942075362021372
1189282	_derivationally_related_form	906735	0.7929965333609318
9998101	_hypernym	9633969	0.6366856222463237
1586541	_member_meronym	1587148	0.7874948176973553
1199035	_hypernym	1198750	0.457459739778984
2260770	_synset_domain_topic_of	1090446	0.9512419959404004
952524	_hypernym	831651	0.8963839571738859
8723006	_instance_hypernym	8700255	0.9902884600688324
3940256	_hypernym	3323703	0.3404964701573928
7246036	_derivationally_related_form	858781	0.7715644112338335
10501203	_derivationally_related_form	810385	0.9752773433984997
1784799	_hypernym	1790020	0.6392367233496004
1323793	_verb_group	1323338	0.6856246944913492
5613170	_synset_domain_topic_of	704305	0.9857195336646878
9892262	_derivationally_related_form	8364143	0.9092072546869849
2553196	_member_meronym	2623170	0.9730782591481384
813790	_derivationally_related_form	1256743	0.8861088490794895
5835162	_derivationally_related_form	630380	0.727580971550696
1501160	_hypernym	1495701	0.3533687763905333
1609287	_verb_group	1448100	0.7295150801161581
9359803	_derivationally_related_form	10334567	0.86449942406877
1154175	_synset_domain_topic_of	471613	0.9968181643621113
12650556	_hypernym	12641413	0.8195810639838426
3553	_has_part	4164989	0.7141643534102011
14666012	_hypernym	14662574	0.9845470184579876
2627934	_derivationally_related_form	5892651	0.726256751976826
11603630	_hypernym	11554175	0.9780919966239606
1282545	_hypernym	449692	0.3179437934160674
546389	_derivationally_related_form	1729431	0.8006706543034582
10074841	_hypernym	7846	0.5724113579045218
2851709	_derivationally_related_form	5417472	0.7500179043445824
10369699	_derivationally_related_form	6053439	0.968507577549093
2698178	_hypernym	2697950	0.3017865450326993
1115585	_derivationally_related_form	67707	0.8637959003185973
2375131	_derivationally_related_form	431552	0.7343563742465403
6376572	_hypernym	7092158	0.7571345332788881
4666615	_derivationally_related_form	1483324	0.8096961100628833
12930044	_member_meronym	12934368	0.9681447367355379
7675627	_hypernym	7649854	0.32612866347906966
138508	_also_see	1510576	0.2981774482009343
164999	_derivationally_related_form	2397266	0.9511985938857451
4660080	_hypernym	5207130	0.3046251570619941
2103481	_derivationally_related_form	2106006	0.9486950508167142
826509	_derivationally_related_form	5734018	0.7892026297775203
12467811	_member_meronym	12468081	0.29384183686295795
552253	_synset_domain_topic_of	6084469	0.8750395799585544
11911591	_member_meronym	12030265	0.896887398406588
11911591	_member_meronym	11921949	0.9857813322158806
796839	_derivationally_related_form	6542830	0.7381425385529989
2924116	_derivationally_related_form	1949110	0.7524435997921122
4892544	_hypernym	4892084	0.4190936022236831
10450303	_hypernym	9623038	0.4174005607641812
5113929	_hypernym	5113462	0.3873802066207912
2679899	_derivationally_related_form	10740219	0.8550276707062219
7884567	_derivationally_related_form	1158596	0.9934154319038411
4176068	_hypernym	3484083	0.39482054055961613
12520864	_hypernym	13112664	0.8967887749647931
12637729	_member_meronym	12648196	0.9912073824153416
9117351	_has_part	9117118	0.7649858028706569
11779801	_member_meronym	11780148	0.37562486992818755
768778	_hypernym	766418	0.5574983506835416
7196075	_hypernym	7193958	0.8963815991989063
10691600	_derivationally_related_form	1247804	0.7670238743154589
4844625	_hypernym	4844024	0.5115773979305476
6196071	_hypernym	6193203	0.6965656491216872
711932	_verb_group	2437465	0.7226445448590255
156485	_hypernym	151689	0.954420902869057
4448826	_hypernym	4353189	0.30194468965612864
2134589	_member_meronym	2135486	0.7870933603776944
2121808	_hypernym	1317541	0.8149649216851327
7202812	_derivationally_related_form	956250	0.7703889994457471
6773976	_hypernym	6773434	0.29554578451084323
2567422	_derivationally_related_form	734482	0.7233633060877078
8108627	_hypernym	7992450	0.7801469837689421
60185	_derivationally_related_form	13491464	0.8110719616717497
1576917	_hypernym	169806	0.6118218442625452
920956	_hypernym	238022	0.3068932468456347
10236663	_hypernym	10235549	0.4481444503962355
2977619	_hypernym	3391770	0.7508383223565795
14420464	_derivationally_related_form	1220885	0.9097765367702253
811661	_hypernym	1094725	0.5828419347974304
1626844	_derivationally_related_form	9900499	0.9751595724212083
9147046	_has_part	4378842	0.7669547041076293
385791	_derivationally_related_form	2467662	0.9684178099130547
9949946	_derivationally_related_form	1103000	0.8772797855097365
1924505	_derivationally_related_form	8428485	0.9090761178946662
625119	_derivationally_related_form	5808794	0.769634269865532
4131208	_hypernym	4202417	0.7540503417712072
13220842	_member_meronym	13221807	0.4189501530283394
10481003	_derivationally_related_form	13258362	0.7241090442116149
2281093	_derivationally_related_form	811355	0.7284495194571665
7844042	_hypernym	7881800	0.9675732337260798
14343411	_hypernym	14342132	0.7251348768953527
4961136	_hypernym	4960729	0.5339898677953838
3569964	_has_part	4019335	0.42813756169661477
11721124	_hypernym	11720353	0.6087833529985219
6402565	_derivationally_related_form	1004692	0.9099387106049996
4039381	_has_part	3485997	0.8463964186287126
13060451	_member_meronym	13060689	0.7583328439213497
3446832	_hypernym	4285146	0.39307686514495044
5768553	_derivationally_related_form	2118242	0.7615319927468757
8730550	_member_meronym	9698108	0.3637630285444522
10208287	_hypernym	10207831	0.7233718873954669
9284589	_hypernym	9407346	0.29535959213902974
8860123	_member_of_domain_region	4528256	0.9915650812656831
939277	_derivationally_related_form	7232421	0.7758486088028556
781303	_hypernym	2367363	0.38275536824023415
1631830	_derivationally_related_form	6740919	0.8355371902079336
924431	_derivationally_related_form	5566504	0.8076071747488354
15171008	_hypernym	15157225	0.5942107082719539
13140699	_hypernym	11562747	0.9392864221559055
4353410	_hypernym	3828465	0.9677496194355021
2882647	_hypernym	2882483	0.38475587530434163
2618688	_hypernym	2618149	0.5129360436457788
24279	_derivationally_related_form	401783	0.731110994678182
2458356	_hypernym	1862557	0.9858774033727361
13631512	_has_part	13630864	0.7150129084673913
1695567	_derivationally_related_form	4682018	0.8653171982480393
1804340	_hypernym	1507175	0.9912146277227131
967157	_hypernym	965895	0.49481612007835296
326291	_derivationally_related_form	1955808	0.8527851243483022
2461314	_hypernym	674607	0.4281081601072445
1471682	_hypernym	1466257	0.37347903326555965
8273167	_hypernym	8189659	0.9947050820147908
8981244	_member_of_domain_region	8036293	0.98594405169825
12106540	_hypernym	11744859	0.9948140858389503
1359145	_derivationally_related_form	2880546	0.795151129150905
1467986	_member_meronym	1468532	0.4750065797672358
13286640	_derivationally_related_form	2467662	0.8010235598287209
13469674	_hypernym	13518963	0.9911634687726392
2474239	_hypernym	512877	0.2961261224585109
14236226	_hypernym	14235200	0.3292991869991415
11629501	_member_meronym	11640645	0.9680829852912504
1496617	_member_meronym	1496944	0.44172503228124915
923995	_derivationally_related_form	1640207	0.8660014275621025
6531481	_hypernym	6479665	0.8730326300916911
9022538	_instance_hypernym	8691669	0.9948152029718598
559102	_derivationally_related_form	14050143	0.8680022566206701
8133536	_has_part	8134081	0.8475428115377328
718815	_hypernym	712225	0.5864159917470384
12345709	_hypernym	11567411	0.9549438825437787
2676261	_hypernym	3183080	0.7959418740798287
12773917	_hypernym	13109733	0.6691829415368309
1988325	_derivationally_related_form	10296176	0.8976090841788918
1995514	_hypernym	1994492	0.39031364849594796
1745722	_derivationally_related_form	1103614	0.9414092174920211
823669	_derivationally_related_form	6709998	0.8265267368824002
1787401	_hypernym	1342529	0.7362167499491806
5970311	_synset_domain_topic_of	6158346	0.9391131036758594
7532440	_hypernym	26192	0.8977279292124922
13975037	_synset_domain_topic_of	6051542	0.9685428940999614
7075172	_member_of_domain_usage	3688192	0.9996872196033673
10774870	_hypernym	10345100	0.4741233214848154
1301630	_has_part	1269633	0.881615923942411
126264	_derivationally_related_form	3005920	0.9322657109541452
5050115	_derivationally_related_form	1731351	0.7918065611638141
15077571	_hypernym	14732946	0.6358643097836524
2088241	_hypernym	1835496	0.938456555177532
1811172	_similar_to	1809655	0.7154349332987979
10048218	_hypernym	9605289	0.4439052469666437
237078	_derivationally_related_form	2427103	0.7378665969248958
890590	_verb_group	890100	0.6826083613713017
7232421	_derivationally_related_form	939277	0.7324348412726509
658942	_derivationally_related_form	13861050	0.9205284068408228
8347206	_hypernym	8342039	0.8168643043314447
8723006	_member_of_domain_region	710155	0.9859517539563418
4558804	_hypernym	4557308	0.3109691921009078
775156	_derivationally_related_form	9615465	0.6725551165649661
8173289	_hypernym	7951464	0.9196297866378078
3017428	_has_part	3161725	0.8975286149364532
3171094	_hypernym	3629986	0.32645033613291996
572186	_hypernym	126264	0.9550404954385399
1219993	_hypernym	220869	0.30627353834621396
13792842	_derivationally_related_form	742320	0.7805810291822703
1970502	_member_meronym	1970667	0.3190598005327615
7697537	_hypernym	7695965	0.6378543909049155
1469080	_hypernym	1468576	0.33572443469853197
8963369	_member_of_domain_region	8027518	0.5869589922513953
10315837	_hypernym	10515194	0.8729112909226882
36780	_hypernym	36362	0.2960111671956518
9397607	_derivationally_related_form	1374465	0.8124368574726214
5636048	_derivationally_related_form	10339966	0.7825958771489044
1938850	_hypernym	8107499	0.6727916411032706
2559752	_derivationally_related_form	1076046	0.8864769049268119
9303647	_has_part	9346284	0.9556591412129044
634472	_derivationally_related_form	162632	0.8012062494210269
95971	_derivationally_related_form	167934	0.8289053522973102
12433178	_has_part	7723177	0.41808901877176297
6920756	_hypernym	6906439	0.938386368470824
1873007	_member_meronym	1873144	0.29424196709452954
2583211	_member_meronym	2584325	0.6640524235215
2131418	_member_meronym	2133902	0.755601774082447
8623927	_derivationally_related_form	1494310	0.7797474678953777
1363648	_derivationally_related_form	712225	0.8009719498550515
1450281	_member_meronym	1450453	0.5220822750448573
1394901	_member_meronym	1396776	0.41701402175529634
10655169	_hypernym	10241300	0.45946901570608734
4906026	_hypernym	4905188	0.30673562635328455
8373244	_synset_domain_topic_of	6066555	0.9992760519041883
1048059	_derivationally_related_form	98517	0.8866656452777371
9781504	_hypernym	9610660	0.9197703730113486
11911591	_member_meronym	11987956	0.99127508732079
10266016	_hypernym	9979589	0.3098034704895909
5822612	_derivationally_related_form	1195299	0.6760201551197953
13211516	_member_meronym	13211790	0.783741894979918
12557995	_hypernym	12556307	0.2973353690808731
2678677	_derivationally_related_form	5317191	0.7554060525820014
9044862	_member_of_domain_region	8546870	0.9422448949064033
12076381	_hypernym	11556857	0.6771653275276918
7330007	_derivationally_related_form	746479	0.7402815432639709
2256882	_hypernym	1762525	0.897411886659057
12249542	_has_part	7744057	0.5836337349590106
9022265	_has_part	9022667	0.8453055112529548
12385219	_member_meronym	12385429	0.4035313294935796
10388924	_derivationally_related_form	2204692	0.9952333664636674
2133297	_hypernym	2132745	0.29464199420344483
12015840	_hypernym	11579418	0.9677141892505896
3167666	_hypernym	3961939	0.31643821523679394
10771270	_hypernym	9610660	0.8163505838175975
12567316	_member_meronym	12567490	0.3061919784114918
13828905	_hypernym	13827426	0.3010064856930226
2364448	_derivationally_related_form	1767949	0.7218868669812952
13627516	_has_part	13627327	0.7322094810176075
6720600	_hypernym	7160883	0.4249225446860835
14822141	_derivationally_related_form	369864	0.8818295862715317
1024190	_hypernym	730052	0.29679378803513023
7211950	_derivationally_related_form	66025	0.7315603277007248
883226	_derivationally_related_form	7230227	0.8885684619793284
2584915	_derivationally_related_form	2286027	0.9202421953766916
2425913	_derivationally_related_form	15267536	0.8552920730061528
3931044	_derivationally_related_form	1686956	0.7247818970464597
12597640	_member_meronym	12597798	0.8147633238263609
981083	_derivationally_related_form	6732013	0.809288648695888
1204439	_verb_group	1576165	0.6814177682415301
13253612	_hypernym	13253255	0.557407370171088
1220336	_derivationally_related_form	846509	0.7806490005763321
12501745	_member_meronym	12517253	0.9684193018850685
3005769	_hypernym	3051540	0.8452609738398189
5035264	_synset_domain_topic_of	8199025	0.9951273829320074
7274890	_derivationally_related_form	899352	0.8089198146342212
1566185	_hypernym	1564144	0.9489368402613894
4766275	_derivationally_related_form	2176178	0.8879316298255568
1471825	_derivationally_related_form	783527	0.6767785473436245
927049	_derivationally_related_form	10634316	0.8015003879823319
2007721	_member_meronym	2010592	0.9857857362243366
11455386	_hypernym	11454591	0.29765257015046065
8166187	_hypernym	8164585	0.8982506891682144
1999048	_member_meronym	1999186	0.29616443897335765
62203	_derivationally_related_form	13513747	0.8441506122561012
4153751	_has_part	3501288	0.8211154742275681
1408297	_hypernym	1405044	0.7275979136403999
433232	_derivationally_related_form	5068918	0.8553226762256687
2040054	_hypernym	2066510	0.2983960942001149
4635482	_hypernym	4635104	0.2977072533506483
2333689	_derivationally_related_form	5075602	0.7443196852890323
343730	_synset_domain_topic_of	528667	0.9434256614589839
9277010	_instance_hypernym	9360122	0.9565707744176315
12688716	_hypernym	12685431	0.46996389835836916
9881748	_derivationally_related_form	1138204	0.8090566476934903
1082454	_verb_group	1439190	0.6640591318805888
13981137	_derivationally_related_form	805228	0.7467767498294369
4021798	_has_part	3156405	0.2942090835662853
9084483	_instance_hypernym	8695539	0.8716054588837169
7150850	_hypernym	7150644	0.7999847755644327
1639369	_member_meronym	1647803	0.9187775591364665
133851	_also_see	1716491	0.6698086546563722
2874282	_derivationally_related_form	8188449	0.8880065046941241
1485158	_derivationally_related_form	1103788	0.8363576354352972
6559365	_derivationally_related_form	1016316	0.761055222950438
2258600	_also_see	1076793	0.6925377517332909
43116	_hypernym	36762	0.348465408458271
8156685	_hypernym	7971582	0.7569065580705295
9103943	_member_of_domain_region	1298797	0.30572428137944396
11629501	_member_meronym	11634526	0.6752048338460577
13148791	_member_meronym	13150741	0.30888650463254264
307568	_derivationally_related_form	7436475	0.8501650811376538
10714684	_hypernym	10053808	0.9190072787913376
9313241	_instance_hypernym	9476331	0.34095786855121213
2353537	_hypernym	2327200	0.8976265695801695
4728376	_hypernym	4728068	0.32589808493855854
2257536	_member_meronym	2257715	0.54128405936398
470701	_derivationally_related_form	218427	0.88616168109442
9841188	_hypernym	10053808	0.4188660523962995
4048568	_hypernym	3671473	0.3218378772590691
1014990	_derivationally_related_form	158804	0.9198017876985056
2049190	_hypernym	1907258	0.4660324703768314
