/m/0gt3p	/people/deceased_person/place_of_death	/m/0l35f	0.224340
/m/02k_4g	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/030znt	0.555907
/m/01qxc7	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/01j5ws	0.269113
/m/0jdk_	/user/jg/default_domain/olympic_games/sports	/m/096f8	0.893135
/m/02r1c18	/film/film/executive_produced_by	/m/02q42j_	0.538593
/m/01vg0s	/common/topic/webpage./common/webpage/category	/m/08mbj5d	0.898427
/m/0dwr4	/music/performance_role/regular_performances./music/group_membership/role	/m/0l14qv	0.398677
/m/080ntlp	/people/profession/specialization_of	/m/035y33	0.075469
/m/0n2kw	/location/location/adjoin_s./location/adjoining_relationship/adjoins	/m/0myhb	0.385431
/m/0kxbc	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02wh75	0.596258
/m/03ctqqf	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/0lpjn	0.340877
/m/03y9ccy	/people/person/profession	/m/0dxtg	0.755327
/m/01wlt3k	/people/person/profession	/m/0nbcg	0.765935
/m/01g888	/music/genre/artists	/m/016fnb	0.548631
/m/05p606	/film/actor/film./film/performance/film	/m/0gmcwlb	0.265779
/m/059kh	/music/genre/artists	/m/0fp_v1x	0.885110
/m/09hy79	/film/film/genre	/m/01hmnh	0.536445
/m/02bft	/medicine/disease/risk_factors	/m/0g02vk	0.229477
/m/05qhw	/location/location/adjoin_s./location/adjoining_relationship/adjoins	/m/070zc	0.251808
/m/02rdyk7	/award/award_category/nominees./award/award_nomination/nominated_for	/m/07024	0.796632
/m/06crng	/influence/influence_node/influenced_by	/m/041mt	0.274524
/m/01zq91	/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office	/m/03gj2	0.651090
/m/0bxy67	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj	0.821451
/m/011w54	/award/award_category/disciplines_or_subjects	/m/02j62	0.273936
/m/03l6q0	/film/film/genre	/m/0bbc17	0.362817
/m/0bkj86	/education/educational_degree/people_with_this_degree./education/education/institution	/m/02mzg9	0.907520
/m/02fttd	/film/film/genre	/m/07s9rl0	0.498267
/m/07bxqz	/film/film/film_production_design_by	/m/02vxyl5	0.429301
/m/0by17xn	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/01mjq	0.741382
/m/091z_p	/award/award_winning_work/awards_won./award/award_honor/award	/m/02x1z2s	0.397040
/m/0jdr0	/film/film/country	/m/02jx1	0.689908
/m/0cg9y	/people/person/profession	/m/02hrh1q	0.471915
/m/049xgc	/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	/m/029j_	0.814932
/m/0dclg	/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed	/m/01_gx_	0.707523
/m/0g5pv3	/film/film/music	/m/01l9v7n	0.453930
/m/01w1sx	/film/film_subject/films	/m/0czyxs	0.414682
/m/01kb2j	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0g8st4	0.547527
/m/0466p0j	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/024dgj	0.813212
/m/01yzhn	/people/person/nationality	/m/09c7w0	0.749753
/m/0dzbl	/education/educational_institution/campuses	/m/0dzbl	0.550900
/m/01trtc	/music/record_label/artist	/m/01vs_v8	0.731801
/m/0gpx6	/award/award_winning_work/awards_won./award/award_honor/award	/m/02pqp12	0.601080
/m/01stzp	/common/topic/webpage./common/webpage/category	/m/08mbj5d	0.898272
/m/0jmj	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01r93l	0.510288
/m/054krc	/award/award_category/nominees./award/award_nomination/nominated_for	/m/02rn00y	0.697982
/m/03rgvr	/people/person/profession	/m/02hrh1q	0.647652
/m/07jnt	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0k6nt	0.629320
/m/01s21dg	/music/artist/origin	/m/013yq	0.555324
/m/09ftwr	/people/person/profession	/m/01d_h8	0.582878
/m/02tr7d	/award/award_winner/awards_won./award/award_honor/award_winner	/m/05cj4r	0.311647
/m/07p12s	/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	/m/029j_	0.831393
/m/029q3k	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/0dgrmp	0.833936
/m/01p_2p	/music/genre/artists	/m/0fpjd_g	0.441295
/m/07h07	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02x1dht	0.699762
/m/060wq	/location/hud_county_place/place	/m/060wq	0.514812
/m/09s5q8	/organization/organization/headquarters./location/mailing_address/citytown	/m/0n1rj	0.327535
/m/01vrx35	/people/person/profession	/m/02hrh1q	0.334017
/m/0cc56	/location/location/contains	/m/02lwv5	0.306551
/m/03gwpw2	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/0bn3jg	0.586752
/m/0h03fhx	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/0151w_	0.458957
/m/03cl8lb	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/04wtx1	0.890894
/m/027bs_2	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/06cgy	0.264426
/m/01wg982	/people/person/profession	/m/0dxtg	0.344234
/m/0fp_xp	/sports/pro_athlete/teams./sports/sports_team_roster/team	/m/02gjt4	0.548860
/m/023wyl	/sports/sports_position/players./sports/sports_team_roster/team	/m/026ldz7	0.821253
/m/04r7p	/people/person/profession	/m/0cbd2	0.337796
/m/01pb34	/film/special_film_performance_type/film_performance_type./film/performance/film	/m/01pvxl	0.827960
/m/0g56t9t	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06f32	0.741953
/m/0gqng	/award/award_category/winners./award/award_honor/award_winner	/m/041jlr	0.888685
/m/04bdxl	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/05mkhs	0.384474
/m/0csdzz	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0kv9d3	0.488994
/m/02301	/education/educational_institution/students_graduates./education/education/student	/m/025h4z	0.605144
/m/09c7w0	/location/location/contains	/m/0ckhc	0.579880
/m/0bdw1g	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0dsx3f	0.761598
/m/02ck7w	/award/award_winner/awards_won./award/award_honor/award_winner	/m/0294fd	0.689687
/m/05c4fys	/soccer/football_player/current_team./sports/sports_team_roster/team	/m/04b8pv	0.579201
/m/0f4x7	/award/award_category/winners./award/award_honor/ceremony	/m/0bc773	0.896666
/m/03hmt9b	/award/award_winning_work/awards_won./award/award_honor/award	/m/040njc	0.678206
/m/0c6qh	/base/popstra/celebrity/dated./base/popstra/dated/participant	/m/0bq2g	0.457685
/m/05ggt_	/people/person/gender	/m/02zsn	0.602667
/m/05zwrg0	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09vw2b7	0.763172
/m/03mqtr	/media_common/netflix_genre/titles	/m/08nvyr	0.885612
/m/01skcy	/common/topic/webpage./common/webpage/category	/m/08mbj5d	0.475567
/m/0gkydb	/people/person/gender	/m/05zppz	0.832301
/m/02xtxw	/film/film/genre	/m/05p553	0.757989
/m/028d4v	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/073749	0.443796
/m/0hhtgcw	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/05sy2k_	0.663733
/m/0dl9_4	/film/film/featured_film_locations	/m/04jpl	0.688690
/m/0fb0v	/music/record_label/artist	/m/0bqsy	0.763480
/m/0cw67g	/award/award_winner/awards_won./award/award_honor/award_winner	/m/0g9zcgx	0.466978
/m/06t8v	/organization/organization_member/member_of./organization/organization_membership/organization	/m/02vk52z	0.885520
/m/07s8hms	/film/actor/film./film/performance/film	/m/0661m4p	0.265812
/m/09yrh	/award/award_winner/awards_won./award/award_honor/award_winner	/m/016tb7	0.344460
/m/02v0ff	/award/award_winner/awards_won./award/award_honor/award_winner	/m/05f7snc	0.376940
/m/03_wtr	/award/award_winner/awards_won./award/award_honor/award_winner	/m/044mvs	0.752551
/m/086k8	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/047q2wc	0.283144
/m/04ly1	/location/location/partially_contains	/m/04yf_	0.505917
/m/06yj20	/people/person/nationality	/m/09c7w0	0.502493
/m/01r6jt2	/award/award_nominee/award_nominations./award/award_nomination/award	/m/04njml	0.597075
/m/01n_2f	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/0dgrmp	0.829226
/m/0r62v	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	/m/0jbk9	0.837606
/m/0h1k6	/location/hud_county_place/county	/m/0nh1v	0.321422
/m/0gj8nq2	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06t8v	0.747260
/m/0219x_	/media_common/netflix_genre/titles	/m/0bpbhm	0.830075
/m/039bpc	/common/topic/webpage./common/webpage/category	/m/08mbj5d	0.501656
/m/0315q3	/people/person/profession	/m/01d_h8	0.586004
/m/0jrqq	/award/award_nominee/award_nominations./award/award_nomination/award	/m/04dn09n	0.734226
/m/02hfk5	/film/film/genre	/m/07s9rl0	0.758264
/m/06m6p7	/people/person/profession	/m/02hrh1q	0.824787
/m/0bhvtc	/common/topic/webpage./common/webpage/category	/m/08mbj5d	0.753323
/m/03nqbvz	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/01k60v	0.337582
/m/04hzj	/location/location/adjoin_s./location/adjoining_relationship/adjoins	/m/03676	0.434859
/m/01vwllw	/film/actor/film./film/performance/film	/m/0qmfz	0.393019
/m/02847m9	/film/film/executive_produced_by	/m/014q2g	0.330696
/m/0dl6fv	/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor	/m/0l6px	0.741642
/m/03qd_	/film/actor/film./film/performance/film	/m/0kvb6p	0.308981
/m/04v9wn	/sports/sports_team/sport	/m/02vx4	0.663553
/m/0bpbhm	/film/film/genre	/m/0219x_	0.594034
/m/03qjg	/music/instrument/instrumentalists	/m/01l47f5	0.766030
/m/07xzm	/music/performance_role/track_performances./music/track_contribution/role	/m/0bxl5	0.543335
/m/01tntf	/education/educational_institution_campus/educational_institution	/m/01tntf	0.412664
/m/01l2fn	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01yhvv	0.596071
/m/02qkt	/location/location/contains	/m/03gj2	0.815267
/m/06j6l	/music/genre/artists	/m/01vsksr	0.825520
/m/03_2y	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj	0.823471
/m/02w3w	/music/performance_role/regular_performances./music/group_membership/role	/m/06ncr	0.630392
/m/01f1r4	/education/educational_institution/students_graduates./education/education/student	/m/09v6tz	0.486423
/m/0gqng	/award/award_category/nominees./award/award_nomination/nominated_for	/m/021pqy	0.732313
/m/09c7w0	/location/location/contains	/m/0q8sw	0.587390
/m/02w9k1c	/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium	/m/0735l	0.728975
/m/013l6l	/common/topic/webpage./common/webpage/category	/m/08mbj5d	0.339804
/m/06b0d2	/people/person/profession	/m/02hrh1q	0.552001
/m/07t21	/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics	/m/0kbvb	0.889025
/m/027986c	/award/award_category/winners./award/award_honor/award_winner	/m/046qq	0.756089
/m/03h8_g	/people/person/profession	/m/02hrh1q	0.753157
/m/09889g	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj	0.760796
/m/07ssc	/media_common/netflix_genre/titles	/m/08cx5g	0.336107
/m/070m6c	/government/legislative_session/members./government/government_position_held/district_represented	/m/07z1m	0.894857
/m/07ssc	/location/location/contains	/m/0125q1	0.462178
/m/03zqc1	/award/award_nominee/award_nominations./award/award_nomination/award	/m/099cng	0.242329
/m/019f2f	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02x4x18	0.596699
/m/09gdh6k	/film/film/produced_by	/m/02q_cc	0.495645
/m/0378zn	/film/actor/film./film/performance/film	/m/0fy34l	0.412893
/m/056wb	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/03wbzp	0.314146
/m/02h4rq6	/education/educational_degree/people_with_this_degree./education/education/institution	/m/0cwx_	0.902471
/m/0_9wr	/film/film/production_companies	/m/016tw3	0.703247
/m/023p29	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/018ndc	0.421521
/m/0cqhk0	/award/award_category/winners./award/award_honor/award_winner	/m/018ygt	0.888338
/m/029_3	/people/person/gender	/m/05zppz	0.831664
/m/018wdw	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0jqn5	0.889731
/m/02tvsn	/base/culturalevent/event/entity_involved	/m/01m41_	0.690706
/m/01mqz0	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/0cf2h	0.230461
/m/041td_	/film/film/language	/m/02bjrlw	0.894384
/m/0169dl	/film/actor/film./film/performance/film	/m/057__d	0.474900
/m/050ks	/location/location/contains	/m/0172jm	0.592294
/m/07wgm	/government/political_party/politicians_in_this_party./government/political_party_tenure/politician	/m/03_nq	0.179941
/m/02rytm	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/0dgrmp	0.837849
/m/030znt	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/017149	0.322479
/m/015rhv	/film/actor/film./film/performance/film	/m/01_1pv	0.341656
/m/04dn09n	/award/award_category/nominees./award/award_nomination/nominated_for	/m/017z49	0.893272
/m/03ym1	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/015t56	0.692982
/m/0hzgf	/common/topic/webpage./common/webpage/category	/m/08mbj5d	0.631645
/m/0fhp9	/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation	/m/01bjv	0.499851
/m/0cqh46	/award/award_category/winners./award/award_honor/award_winner	/m/016k6x	0.774931
/m/0p2rj	/location/us_county/county_seat	/m/0ftvg	0.179280
/m/0167v	/organization/organization_member/member_of./organization/organization_membership/organization	/m/0j7v_	0.664482
/m/01vrlr4	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01r6jt2	0.476006
/m/0cgzj	/people/person/profession	/m/02hrh1q	0.759865
/m/01csvq	/film/actor/film./film/performance/film	/m/07bxqz	0.452377
/m/035yn8	/film/film/genre	/m/07s9rl0	0.800000
/m/0gd9k	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/0151w_	0.158402
/m/01f1r4	/education/educational_institution/students_graduates./education/education/student	/m/0bq2g	0.634491
/m/02l840	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0837ql	0.637990
/m/099p5	/people/person/place_of_birth	/m/02frhbc	0.603104
/m/02qjv	/music/performance_role/track_performances./music/track_contribution/role	/m/051hrr	0.636263
/m/0gywn	/music/genre/artists	/m/0770cd	0.815188
/m/0ds35l9	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/05qx1	0.811115
/m/02sgy	/music/performance_role/regular_performances./music/group_membership/role	/m/06w87	0.683711
/m/03g90h	/film/film/music	/m/0fp_v1x	0.377776
/m/061_f	/food/food/nutrients./food/nutrition_fact/nutrient	/m/0hkwr	0.728825
/m/02_fz3	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/0f502	0.508578
/m/05vz3zq	/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics	/m/019n8z	0.756247
/m/03np63f	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/03gj2	0.817115
/m/0fb1q	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/015lhm	0.208046
/m/017fp	/media_common/netflix_genre/titles	/m/02p86pb	0.891498
/m/02sdk9v	/sports/sports_position/players./sports/sports_team_roster/team	/m/0138mv	0.898671
/m/01gp_x	/people/person/profession	/m/0dxtg	0.591840
/m/040_t	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj	0.691849
/m/0prjs	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0gr07	0.662938
/m/054yc0	/film/film_subject/films	/m/0bvn25	0.266216
/m/06b1q	/sports/sports_position/players./sports/sports_team_roster/team	/m/0g0z58	0.893831
/m/06nnj	/base/aareas/schema/administrative_area/administrative_area_type	/m/0hzc9wc	0.824650
/m/02vp1f_	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d0vqn	0.637285
/m/0170pk	/award/award_winner/awards_won./award/award_honor/award_winner	/m/03f1zdw	0.542303
/m/0755wz	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/015rkw	0.694342
/m/0x3n	/award/award_nominee/award_nominations./award/award_nomination/award	/m/05zkcn5	0.340033
/m/0jdhp	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01swck	0.323962
/m/03m6t5	/base/americancomedy/celebrity_impressionist/celebrities_impersonated	/m/028mc6	0.701457
/m/01qbl	/music/performance_role/regular_performances./music/group_membership/role	/m/01v1d8	0.431878
/m/03f2_rc	/award/award_nominee/award_nominations./award/award_nomination/award	/m/03tk6z	0.765580
/m/033qdy	/film/film/genre	/m/09blyk	0.691308
/m/06w33f8	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0b2v79	0.382730
/m/07gql	/music/performance_role/regular_performances./music/group_membership/role	/m/02pprs	0.535503
/m/03qbnj	/award/award_category/winners./award/award_honor/award_winner	/m/02z4b_8	0.691683
/m/0fq9zdv	/award/award_category/disciplines_or_subjects	/m/02vxn	0.603980
/m/02x6dqb	/film/film/language	/m/02h40lc	0.896511
/m/05pdh86	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d060g	0.801555
/m/09g7vfw	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/05qhw	0.884715
/m/01gbbz	/people/person/places_lived./people/place_lived/location	/m/0k049	0.532726
/m/02_p8v	/film/actor/film./film/performance/film	/m/0sxg4	0.415915
/m/054187	/people/person/gender	/m/05zppz	0.492752
/m/07nxnw	/film/film/estimated_budget./measurement_unit/dated_money_value/currency	/m/09nqf	0.891219
/m/0dyl9	/sports/sports_team_location/teams	/m/0jmbv	0.285803
/m/0xpp5	/location/location/time_zones	/m/02hcv8	0.646481
/m/0njpq	/location/us_county/county_seat	/m/0m2rv	0.318895
/m/059x66	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/0hsn_	0.598305
/m/064t9	/music/genre/artists	/m/02vcp0	0.825110
/m/01hww_	/music/performance_role/track_performances./music/track_contribution/role	/m/05r5c	0.813751
/m/021996	/education/educational_institution/students_graduates./education/education/major_field_of_study	/m/01mkq	0.893302
/m/05zy2cy	/film/film/runtime./film/film_cut/film_release_region	/m/0jgd	0.807481
/m/0171cm	/award/award_winner/awards_won./award/award_honor/award_winner	/m/07rhpg	0.402183
/m/014zwb	/film/film/written_by	/m/01gzm2	0.378795
/m/0bp_b2	/award/award_category/nominees./award/award_nomination/nominated_for	/m/030p35	0.714943
/m/02f73b	/award/award_category/winners./award/award_honor/award_winner	/m/01v_pj6	0.708541
/m/0ds33	/film/film/featured_film_locations	/m/0rh6k	0.591856
/m/05cwl_	/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency	/m/09nqf	0.637756
/m/064vjs	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics	/m/0kbws	0.750493
/m/01_d4	/location/location/time_zones	/m/02fqwt	0.763822
/m/04mlmx	/base/popstra/celebrity/dated./base/popstra/dated/participant	/m/01c6l	0.171519
/m/02nzb8	/sports/sports_position/players./sports/sports_team_roster/team	/m/02b1hq	0.899777
/m/02h9_l	/award/award_nominee/award_nominations./award/award_nomination/award	/m/03qbnj	0.647798
/m/03_wtr	/award/award_winner/awards_won./award/award_honor/award_winner	/m/03_wvl	0.540950
/m/04fv0k	/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location	/m/0345h	0.574683
/m/02cllz	/film/actor/film./film/performance/film	/m/09p0ct	0.265858
/m/027hm_	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01l47f5	0.308278
